#,id,uuid,name,employees_count,industries,keywords,address,annual_revenue,total_funding,technologies,text_search,created_at,updated_at
44,100185,0368f31e-de0c-5399-915e-e6b82fbbe8c7,Savvy Life AV,4,{consumer electronics},"{consumer electronics,home automation,smart homes,residential audiovideo,smart home technology,outdoor speakers,fire detection integration,control 4,seamless integration,video distribution,remote control,smart shades,home theater,local media storage,audio and video equipment,integrated home systems,client communication,home theater design,custom control interfaces,technology solutions,smart home,automated shades,savant,lighting control,wifi optimization,local service,wireless networking,home theater installation,custom installation,audio systems,video calibration,security cameras,system design,system configuration,security systems,rgb lighting,lutron,two-year warranty,climate control,video conferencing,golf simulators,luxury technology,control systems,professional installers,home network security,outdoor audio,media servers,b2c,consulting,services,consumers,hardware,internet of things,computer software,information technology & services}","6374 Millbridge Ave, Castle Rock, Colorado, United States, 80104-5426",0,0,"{Gmail,Blue Host,Google Apps,Microsoft Office 365,WordPress.org,reCAPTCHA,Mobile Friendly,Nginx,Google Tag Manager,YouTube,Zoho One,"""",Zoho Creator,Android,Remote,AI,Circle,IoT}","6374 Millbridge Ave, Castle Rock, Colorado, United States, 80104-5426 Castle Rock Colorado United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
45,100186,09998af0-c645-506b-b087-6d8898589c9c,CENERUS,8,{management consulting},"{business consulting & services,customer engagement,commercial lending,preemptive cecl,loan scoring,asset analysis,whole-company insights,market risk,credit risk management,loan assessment triggers,portfolio monitoring,credit unions,loan structure analysis,loan performance tracking,financial analysis,risk triggers,financial technology,risk analysis,risk mitigation tools,market shift adaptation,banking,commercial loan analytics,market leverage,performance monitoring,loan rating system,industry levers,loan monitoring,data-driven decision making,loan transparency,credit scoring,regulatory support,portfolio analysis,risk assessment,profit maximization,financial services,liquidity enhancement,ongoing monitoring,liquidity management,credit analysis,regulatory reporting,loan tradability,market insights,regulatory compliance,c-rate system,cenerus score,b2b,consulting,services,mortgage and nonmortgage loan brokers,asset management,risk management,operational efficiency,management consulting,finance technology,information technology & services}","",0,0,"{Outlook,GoDaddy Hosting,Hubspot,WordPress.org,Varnish,Google Font API,Mobile Friendly,Remote}",   ,2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
46,100187,62945e3d-2d67-5254-9a0d-dbe4eb080e24,COVU,70,{insurance},"{mobile,social media,education,shopping,consumer internet,information technology,internet,p&c insurance operations,automated follow-ups,agent support tools,ai-driven underwriting support,insurance workflow automation,insurance client management,insurance,ai-powered insurance solutions,insurance agency growth,customer engagement tools,ai-driven underwriting guidelines,email automation for insurance,customer communication platform,agency succession planning,insurance operational efficiency,book management,customer relationship management,real-time analytics,insurance book acquisition support,insurance data analytics,insurance crm integration,predictive analytics in insurance,insurance operations support,data integration,performance insights,agency support services,insurance book servicing,ai customer query handling,insurance marketplace support,insurance business scaling,insurance agency automation tools,insurance operational cost reduction,insurance technology platform,multi-channel communication,agency growth advisory,ai in insurance,automation in insurance,licensed u.s. agents,omnichannel communication,agency automation,automated case summaries,b2b,consulting,services,insurance agencies and brokerages,customer engagement,business intelligence,customer retention,data management,customer experience,risk management,sales enablement,lead generation,information technology & services,consumers,crm,sales,enterprise software,enterprises,computer software,insurance agencies & brokerages,analytics,marketing & advertising}","370 Convention Way, Redwood City, California, United States, 94063",0,42116680,"{Salesforce,Route 53,Amazon SES,Gmail,Google Apps,ExactTarget,Hubspot,Wix,Mobile Friendly,Google Frontend (Webserver),Varnish,Google Tag Manager,AI}","370 Convention Way, Redwood City, California, United States, 94063 Redwood City California United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
47,100212,ee594175-5e2c-53a1-9c6e-fb652bd3c5f4,The Kadar Group,3,{professional training & coaching},"{cyber security,pc & life insurance,pampc & life insurance,data analytics,professional services,computer & network security,information technology & services,professional training & coaching}","23275 Chandlers Ln, Olmsted Falls, Ohio, United States, 44138-3221",25755000,0,{Outlook},"23275 Chandlers Ln, Olmsted Falls, Ohio, United States, 44138-3221 Olmsted Falls Ohio United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
48,100188,0f34c198-b1e4-5988-99ef-ab4cc21fb4a4,DataLock Consulting Group,5,{information technology & services},"{risk management,identity management,compliance,continuous monitoring,fedramp 3pao,iso 170202012 iso 90012015,nist risk management framework,governance risk & compliance,security assessment,information security,penetration testing,fisma,authority to operate,it services & it consulting,advanced manufacturing,security architecture,federal cybersecurity,security posture improvement,financial,aerospace,fedramp & stateramp,nist-rmf-cmmc,security governance,cyber risk assessment,security compliance,enterprise security architecture,federal cybersecurity standards,cloud authorization,security architecture design,security program management,security audit readiness,risk mitigation,security assessment & audit,security operations,security monitoring,security control implementation,cyber threat mitigation,security policy development,cloud providers,cybersecurity consulting,security training,security compliance consulting,cybersecurity best practices,security framework alignment,government,industrial base,cmmc,critical infrastructure,security program development,maritime,security automation,cybersecurity standards,cloud security,security consulting services,security maturity model,vulnerability assessment,cybersecurity frameworks,security control testing,defense,third-party vendor risk management,healthcare,incident response,cybersecurity policy enforcement,security risk analysis,fedramp,security controls,b2b,industrial,cloud_providers,critical_infrastructure,advanced_manufacturing,computer systems design and related services,cybersecurity,audit,data protection,risk assessment,privacy,computer & network security,information technology & services,aviation & aerospace,governments,health care,health,wellness & fitness,hospital & health care}","10300 Eaton Pl, Fairfax, Virginia, United States, 22030-2213",0,0,"{Outlook,Apache,Google Tag Manager,Mobile Friendly,Shutterstock,Android}","10300 Eaton Pl, Fairfax, Virginia, United States, 22030-2213 Fairfax Virginia United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
49,100189,4ed7138a-548c-5e4c-922f-1f78404249bc,RBtec Perimeter Security Systems,34,{security & investigations},"{perimeter security systems,perimeter intrusion detection system,fence security,outdoor security solutions,fence detection,outdoor security systems,perimeter protection,pids,fence alarm system,fence sensor,fence intrusion detection,perimeter security,ground sensors,underwater security technologies,alarm management software,marine security barriers,infrastructure protection,underground sensors,fiber optic security system,lidar security system,fence-mounted sensors,3d solid-state lidar,electrical and power systems,microphonic fence cable,fiber optic sensors,perimeter intrusion detection,ai-based detection,raysense fiber optic das,ironclad fence alarm,fiber optic communication,pipeline protection,buried intrusion detection,security and surveillance,security fence sensors,water and marine security,defense and military,fence sensors,b2b,government,consulting,services,architectural and structural metals manufacturing}","7001 Anpesil Dr, North Bergen, New Jersey, United States, 07047-4503",10000000,0,"{Cloudflare DNS,SendInBlue,Outlook,CloudFlare Hosting,Microsoft Office 365,Monday,DoubleClick,YouTube,Mobile Friendly,Google Tag Manager,Google Analytics,WordPress.org,DoubleClick Conversion,Google Dynamic Remarketing,Google Font API,reCAPTCHA}","7001 Anpesil Dr, North Bergen, New Jersey, United States, 07047-4503 North Bergen New Jersey United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
50,100190,44aa9cf6-e5e9-5791-b71c-492333fd7989,digitalsoup.net,3,{computer & network security},"{cybersecurity,saas backup,backup,business continuity & disaster recovery,endpoint detection & response,consulting}","92 Fallen Oaks Dr, Elkins, West Virginia, United States, 26241-5572",0,0,"{Outlook,Autotask,Amazon SES,ASP.NET,Microsoft-IIS,IoT,Android,Node.js}","92 Fallen Oaks Dr, Elkins, West Virginia, United States, 26241-5572 Elkins West Virginia United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
51,100191,8e2a4b17-ae52-5c40-aadf-aee59765769a,Coiled,18,{information technology & services},"{python,python at scale,dask,software development,cloud infrastructure automation,environment scraping,cost control,distributed computing,parallel processing,raw cloud apis,cloud data access,no kubernetes or docker,batch jobs,cloud cost optimization,raw cloud architecture,azure,ephemeral infrastructure,data engineering,multi-language support,python api,aws,cloud computing,multi-cloud support,information technology and services,environment replication,scalable cloud vms,cloud security,cloud environment sync,ephemeral vms,machine learning,cloud vm orchestration,cloud resource control,dask integration,cloud job orchestration,cloud environment management,cost-efficient cloud compute,environment synchronization,geospatial analysis,jupyter notebooks,data processing and hosting services,gcp,b2b,services,computing infrastructure providers,data processing,web hosting,and related services,cloud infrastructure,information technology & services,enterprise software,enterprises,computer software,artificial intelligence,internet infrastructure,internet}","1412 Broadway, New York, New York, United States, 10018",11000,26000000,"{Gmail,Google Apps,Microsoft Office 365,GitHub Hosting,Webflow,Hubspot,Google Font API,Varnish,YouTube,Lever,Segment.io,Google Tag Manager,Typekit,Hotjar,Visual Website Optimizer,Google Analytics,Mobile Friendly,Wistia,Remote,AI}","1412 Broadway, New York, New York, United States, 10018 New York New York United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
52,100192,59b6fa7e-ae70-58ef-b53a-b9ad1f576209,Superior Laboratory Services,47,{research},"{asset management,risk management,consulting,calibration analytical,process,metrology services,commissioning services,automated temperature monitoring,wireless temperature monitoring,cqv,laboratory support services,temperature mapping,bsc certifications,cleanroom certifications,biotechnology research,gxp consulting,on-demand cleanrooms,medical devices,facility certification,logipoint facility monitoring,temporary cleanrooms,pharmaceuticals,validation services,process validation,health care,risk-based validation,regulatory consulting,calibration services,biotechnology,facility design,gmp storage services,environmental monitoring,regulatory support,cqv services,industry best practices,cleanroom certification,gxp compliance,b2b,services,testing laboratories and services,hospital & health care,medical,health,wellness & fitness}","21 Byte Ct, Frederick, Maryland, United States, 21702",54267000,0,"{Outlook,GoDaddy Hosting,DoubleClick,Mobile Friendly,Google Tag Manager,DoubleClick Conversion,Google Dynamic Remarketing,Hotjar,WordPress.org,YouTube,Google Font API,Varnish,reCAPTCHA,Basis,Remote,Sigma,AI}","21 Byte Ct, Frederick, Maryland, United States, 21702 Frederick Maryland United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
53,100193,88ff3fa6-5508-560f-9ec2-3797d2df6466,PMCentersUSA,17,{professional training & coaching},"{pmaas,trainingperks,customized private training in project management,agile & business analysis,project management staffing,project management as a service,coaching & mentoring,pmo,coe,approved government contractor,pmpprep,capmprep,project management methodology customization,project management performance reviews,project management-as-a-service,corporate training,pmi authorized training partner,agile transformation,project management certification prep,project management training for executives,enterprise project management,project controls,project management certification,project management skills development,project methodologies,pmo consulting,project management performance improvement,subject matter experts,custom training,professional,scientific,and technical services,private and custom corporate training,project management organizational assessment,staffing solutions,pmi endorsed education provider,management consulting,training programs,consulting services,business analysis,project management,pmi professional development provider of the year,project management industry best practices,project management for high-performance teams,agile,project portfolio management,pmi award-winner,agile and business analysis training,private training,project management coaching,pmi standards,staff augmentation,project management consulting,pmo development,project management knowledge transfer,education and training,staffing and recruiting,project management tool review,project management process optimization,training customization,pmbok guide,risk management,organizational alignment,pmi standards-based curriculum,project management case studies,b2b,consulting,services,management consulting services,professional training & coaching,productivity,staffing & recruiting}","634 Alpha Dr, Pittsburgh, Pennsylvania, United States, 15238",10713000,0,"{Outlook,Microsoft Azure Hosting,YouTube,Ubuntu,Nginx,WordPress.org,Google Tag Manager,reCAPTCHA,Mobile Friendly,Google Font API,JivoSite,Render}","634 Alpha Dr, Pittsburgh, Pennsylvania, United States, 15238 Pittsburgh Pennsylvania United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
54,100194,48675bc0-c22e-51a4-9ba3-2fec907bf970,BreakAway IT,3,{information technology & services},"{it services,ucaas,mobility,microsoft,hosted telephony,cyber security,it procurement,it consulting,professional services,it licensing,it services & it consulting,it management,cloud project migration,hardware procurement,cybersecurity prevention,vendor licensing,threat detection,it optimization,cybersecurity threat detection,security incident response,computer systems design and related services,asset reallocation,information technology and services,it resource optimization,it training and enablement,proactive monitoring,it vendor management,conference room it setup,cyber insurance support,it support,it support desk,cybersecurity services,cloud security,it licensing management,endpoint security,it solutions,it cost reduction,it project management,it compliance auditing,cloud services,help desk support,cyber risk assessment,it resource management,microsoft 365 migration,it infrastructure assessment,cybersecurity threat monitoring,it asset reallocation,microsoft defender setup,it infrastructure,data backup and recovery,modern cloud infrastructure,cloud-based it solutions,it asset management,network security,cybersecurity,cybersecurity audits,it monitoring,it system integration,managed it services,it audit and assessment,it projects,security audits,cost-effective it solutions,managed detection & response,it security,it training services,it strategy,it compliance,proactive it management,it support 24/7,cloud migration,b2b,consulting,services,information technology & services,computer & network security,management consulting,professional training & coaching,cloud computing,enterprise software,enterprises,computer software}","2850 E Camelback Rd, Phoenix, Arizona, United States, 85016-4311",0,0,"{Outlook,Microsoft Office 365,Autotask,Google Cloud Hosting,IoT,Avaya,Azure Devops,Dialpad,Twilio,Vonage,RingCentral,Phoenix}","2850 E Camelback Rd, Phoenix, Arizona, United States, 85016-4311 Phoenix Arizona United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
55,100195,4b5c82a9-ce36-55df-b17d-dbfb648b6b9c,Lionic Technologies,3,{information technology & services},"{it services & it consulting,windows support,it support,help desk support,data protection,layered security approach,24/7 monitoring,email security,remote support,network management,teamviewer,proactive maintenance,live network documentation,live documentation,computer systems design and related services,remote system monitoring,security,system optimization,security patching,system monitoring,backup and recovery,remote support tools,gvc,security services,virtualization support,network documentation,antivirus,sonicwall vpn,information technology and services,disaster recovery solutions,layered security,firewall management,disaster recovery,managed it services,vpn management,mac support,automated security patching,backup solutions,antivirus management,automated maintenance,help desk,b2b,services,risk assessment,cloud services,information technology & services,cloud computing,enterprise software,enterprises,computer software}","Chicago, Illinois, United States",0,0,"{Outlook,Google Font API,Nginx,Mobile Friendly,Micro,Remote,AI,"""","""",Jumpcloud}","Chicago, Illinois, United States Chicago Illinois United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
56,100196,9c4592a3-d7b5-51a2-bbce-cf2247e9ee44,BestITGuru,5,{information technology & services},"{voip phones,web designing hosting,computer amp networking services,web designing amp hosting,computer networking services,surveillance cameras,computer networking services & cyber security,it services & it consulting,performance degradation monitoring,incident response,remote it support,cybersecurity,security alerts,voip services,performance alerts,crm integration with voip,it infrastructure monitoring,information technology and services,business continuity,it support,performance optimization,network security,hybrid backup solutions,cloud services,compliance monitoring,data backup and recovery,legal and regulatory compliance,managed it services,real-time security alerts,b2b,consulting,services,computer systems design and related services,information technology & services,computer & network security,cloud computing,enterprise software,enterprises,computer software,home services,it services & computer repair,local services,professional services,security systems,web design}","7211 Rising Sun Ave, Philadelphia, Pennsylvania, United States, 19111-3926",0,0,"{Outlook,Microsoft Office 365,GoDaddy Hosting,Google Font API,Facebook Comments,Mobile Friendly,DoubleClick,Google AdSense,Apache,Google Tag Manager,WordPress.org,Remote,SharePoint,Flutter,Android,Python,Barracuda MSP,AI}","7211 Rising Sun Ave, Philadelphia, Pennsylvania, United States, 19111-3926 Philadelphia Pennsylvania United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
57,100197,30468c41-f4e0-5a2c-8188-fbdbbea650f9,GFX Labs,21,{information technology & services},"{technology,information & internet,information technology & services}","515 North State Street, Chicago, Illinois, United States, 60654",0,0,"{Gmail,Google Apps,Amazon AWS,Mobile Friendly,Remote,AI}","515 North State Street, Chicago, Illinois, United States, 60654 Chicago Illinois United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
58,100198,7299a591-2d52-5425-b002-3533db62e0be,Braman Insurance Services,21,{insurance},"{personal insurance,life insurance,employee group benefits,business insurance,policy design,liability coverage,safety programs,specialized coverage,coverage customization,regulatory compliance,property coverage,coverage for historic properties,claims advocacy,risk management,insurance brokerage,risk mitigation strategies,coverage gaps,insurance consulting,restaurant liability,hospitality risk management,insurance products,commercial insurance,restaurant insurance,claims management,transportation insurance,loss control,insurance carriers,coverage assessment,building appraisal,condominium insurance,insurance,employee benefits,condo association insurance,small business packages,fleet safety,insurance services,insurance partnership,hospitality insurance,liability insurance,financial services,workers' compensation,transportation fleet insurance,risk assessment,b2b,consulting,services,insurance agencies and brokerages,workers compensation,insurance agencies & brokerages}","8001 Broadway, Merrillville, Indiana, United States, 46410",21711000,0,"{Outlook,Typekit,Google Maps,Squarespace ECommerce,Mobile Friendly,Google Tag Manager,Google Analytics,AI}","8001 Broadway, Merrillville, Indiana, United States, 46410 Merrillville Indiana United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
59,100199,0e5f6efe-6d48-593c-be9e-429a9d12f11b,FiRa IT Services,4,{information technology & services},"{managed services provider,computer services & support,cybersecurity,voip,data protection,technology,information & internet,fixed fee pricing,information technology and services,business continuity,data backup and recovery,remote it services,proactive it support,off-site data storage,security services,computer systems design and related services,managed it services,help desk support,cloud services,it consulting,network monitoring,b2b,b2c,consulting,services,information technology & services,cloud computing,enterprise software,enterprises,computer software,management consulting}","7690 W Sahara Ave, Las Vegas, Nevada, United States, 89117-2737",2941000,0,"{Sendgrid,Outlook,Amazon AWS,InfusionSoft,New Relic,Mobile Friendly,WordPress.org,YouTube,Content.ad,Google Font API,Nginx,Remote,AI}","7690 W Sahara Ave, Las Vegas, Nevada, United States, 89117-2737 Las Vegas Nevada United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
60,100200,0a59c8f7-614b-5de2-8849-3cf345f568d1,Scimitar,35,{management consulting},"{strategy development,strategy realization,program management,strategic sourcing,governance,organization design,postmerger transition & integration,risk management,change management,performance measurement,biotechnology,life sciences,strategic workforce planning,strategy execution,business consulting & services,pharmaceuticals,biotech innovation,clinical development acceleration,patient safety,quality systems implementation,project management,drug development lifecycle,drug delivery innovation,global launch support,biopharma r&d,operational excellence,quality and compliance,regulatory harmonization,strategic planning,business process optimization,regulatory compliance,organizational change management,product launch,vendor management,data analytics,portfolio management,life sciences consulting,automation,vendor alliances,healthcare,gxp compliance,regulatory intelligence,life sciences digital health,clinical trial management,mergers and acquisitions support,market entry strategy,digital transformation,manufacturing process improvement,innovation enablement,regulatory affairs,quality assurance,ai in biopharma,business process management,management consulting,b2b,non-profit,consulting,services,management consulting services,medical,productivity,health care,health,wellness & fitness,hospital & health care,nonprofit organization management}","522 W Riverside Ave, Spokane, Washington, United States, 99201",0,0,"{Gmail,Google Apps,GoDaddy Hosting,Hubspot,Google Font API,WordPress.org,Mobile Friendly,Google Tag Manager,Breezy HR (formerly NimbleHR),Varnish,Remote}","522 W Riverside Ave, Spokane, Washington, United States, 99201 Spokane Washington United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
61,100201,4099a2f2-ec30-5bb0-a71e-7b4043871f16,Premier Travel Management,9,"{leisure,travel & tourism}","{travel arrangements,travel disruption handling,travel booking portal,travel reporting,travel policy compliance tools,real-time itinerary updates,travel itinerary synchronization,travel risk assessment,travel loyalty programs,business services,travel data security,travel policy,one-step traveler profile,travel reporting dashboard,travel expense reporting,travel agency,atriis booking platform,travel policy enforcement,travel disruption notifications,travel itinerary,travel cost optimization,travel supplier access,corporate travel,travel management software,business travel management,travel policy compliance,travel booking solutions,24/7 travel support,travel booking,new distribution capability (ndc),travel expense automation,online travel management,travel technology,global travel supplier network,custom travel reporting,information technology,travel automation,travel and hospitality,travel disruption support,personalized travel advisors,travel cost savings,travel risk management,travel support,corporate travel services,b2b,e-commerce,consulting,services,travel agencies,leisure,travel & tourism,information technology & services,consumer internet,consumers,internet}","300 W Adams St, Chicago, Illinois, United States, 60606-5101",22929000,0,"{Cloudflare DNS,Outlook,Nginx,Gravity Forms,WordPress.org,Typekit,reCAPTCHA,Mobile Friendly,Google Tag Manager}","300 W Adams St, Chicago, Illinois, United States, 60606-5101 Chicago Illinois United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
62,100510,be087140-24fd-5f21-8b41-aec9ca5a95ea,Intuitus,15,{computer & network security},"{perimeter security,network security,end point security,including mobile devices,application,data security,cloud security,ics,scada security at the l0,l1,penetration testing,comprehensive risk & vulnerability assessments,comprehensive grc review & assessment,multiple cloud based assessments soc2,fedramp,etc,cmmc & fedramp assessments & compliance audits,automated threat response,incident validation,incident validation and forensic analytics,security framework,network monitoring,supply chain logistics,security risk mitigation,threat hunting,incident response planning,security posture,security controls,soc 2,vulnerability assessment,cyber threat intelligence,soc monitoring,advanced threat hunting,vulnerability management,managed detection and response,healthcare,cyber defense for smbs,security automation,managed services,real-time monitoring,cybersecurity,security policy customization,cmmc assessment,threat detection,sigaguard energy monitoring,cybersecurity for public safety agencies,endpoint security,energy sector cybersecurity,psap cybersecurity,lateral movement detection,security incident management,threat intelligence,incident response team,firewall management,energy,lateral threat detection,security analytics,cloud resource vulnerabilities,nist csf,penetration testing services,security policy,cybersecurity solutions,managed security services,soc 2 type 2,real-time threat detection,legal cybersecurity,cyber defense,cybersecurity services,ai-infused cybersecurity,threat intelligence platforms,cloud security posture,compliance consulting,security policy development,cyber resilience for critical infrastructure,cmmc level 1 and 2,custom cybersecurity frameworks,risk management,energy grid security,law firm data protection,risk assessment,security awareness training,healthcare cybersecurity,security training,saas cybersecurity services,purple team orchestration,cyber defense analysts,security assessment,cyber risk mitigation,forensic analytics,nist compliance,security architecture,sig vulnerability assessments,public safety and emergency services,compliance audits,security compliance frameworks,ai-infused technologies,incident response,remote threat containment,supply chain security,security operations center,security consulting,healthcare ehr security,911/ng911 psap cybersecurity,endpoint protection,forensic investigation,threat hunting automation,information technology and services,real-time power grid monitoring,supply chain cyber fortification,network visibility,cloud security posture management,legal services,b2b,government,consulting,services,computer systems design and related services,information technology & services,computer & network security,health care,health,wellness & fitness,hospital & health care,oil & energy}","713 Bay St, Port Orchard, Washington, United States, 98366-5398",0,0,"{Outlook,Microsoft Office 365,Google Cloud Hosting,Google Font API,Google Tag Manager,WordPress.org,reCAPTCHA,Nginx,Mobile Friendly,Circle,Phoenix,Centro,Android}","713 Bay St, Port Orchard, Washington, United States, 98366-5398 Port Orchard Washington United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
63,105157,400e6024-fb59-539a-8fe6-8f0bb3baec98,Carrie Dunham,6,"{""""}","{""""}","Richmond, Virginia, United States",0,0,"{Gmail,Google Apps,MailChimp,Google Font API,Google Tag Manager,Google Analytics,Facebook Custom Audiences,Facebook Login (Connect),Google AdWords Conversion,Shopify,ShareASale,Mobile Friendly,Facebook Widget,Render}","Richmond, Virginia, United States Richmond Virginia United States",2025-11-08 16:41:13.782404,2025-11-08 16:41:13.782404
64,100202,8443aa00-268a-54c8-b54e-4efa9018b5d0,ProSource,14,{information technology & services},"{information technology solutions,managed it services,voip telephone systems,offsite data backup,business continuity & dr,hosted cloud solutions,it services & it consulting,compliance management,healthcare,security audits,it infrastructure management,radiology it,education,compliance,security assessments,manufacturing,it vendor management,cloud solutions,it risk management,it project planning,cybersecurity,remote diagnostics support,cybersecurity solutions,industry-specific it,it infrastructure,business technology,scalable it solutions,scalable solutions,remote diagnostics,medical data security,it support,it system optimization,business continuity,cloud solutions for healthcare,it consulting,cyber threat protection,data encryption,data backup,compliance management for healthcare,construction,information technology and services,remote support,hipaa compliance,network security,it compliance,finance and insurance,cloud services,medical imaging security,it strategy,healthcare data encryption,cloud hosting,voip services,managed it,healthcare cybersecurity,industry-specific it solutions,data security,engineering,disaster recovery,b2b,consulting,services,computer systems design and related services,information technology & services,health care,health,wellness & fitness,hospital & health care,education management,mechanical or industrial engineering,cloud computing,enterprise software,enterprises,computer software,management consulting,computer & network security}","2572 W State Road 426, Oviedo, Florida, United States, 32765",0,0,"{Cloudflare DNS,Outlook,Microsoft Office 365,CloudFlare Hosting,Amazon AWS,Netlify,ConnectWise,Active Campaign,Hubspot,reCAPTCHA,Mobile Friendly,Google Tag Manager,Google Font API,Segment.io,WordPress.org,YouTube,Remote}","2572 W State Road 426, Oviedo, Florida, United States, 32765 Oviedo Florida United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
65,100203,a840368e-9a72-5006-8907-aadf0c72744e,Red Team Alliance,3,{computer & network security},"{training,alarm,certification,covert entry,rfid,cybersecurity,red team,security training & certification,physical penetration testing,lock impressioning,security services,security penetration methods,access control bypass,security protocols,hands-on training,physical intrusion tactics,penetration testing tools,covert methods,penetration testing training,bump key techniques,lock decoding,lock bypass techniques,security system vulnerabilities,lock decoding methods,physical security training,covert entry certification,penetration testing certification,rfid credential cloning,surveillance tactics,security industry certification,rfid cloning,locksmith tools kit,information security,rfid security,lock bypass hardware,red team training,security assessment tools,disguise techniques,lockpicking tools,security assessment,rfid hacking,lock manipulation,lock manipulation tools,security vulnerability assessment,lockpicking,locksmithing skills,security system hacking,field reconnaissance,physical security,security certification,security industry training,b2b,government,services,other scientific and technical consulting services,penetration testing,compliance,risk management,computer & network security,information technology & services}","2040 South Alma School Road, Chandler, Arizona, United States, 85286",0,0,"{Outlook,Microsoft Office 365,Mobile Friendly,Google Font API,Shopify,Bootstrap Framework,Apache,YouTube,Render}","2040 South Alma School Road, Chandler, Arizona, United States, 85286 Chandler Arizona United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
66,100204,cd052514-e85f-5458-b19a-23dab453e033,ibLaunch,3,{information technology & services},"{it services & it consulting,ai/ml tools,government data solutions,data visualization,proactive cybersecurity,data science,ai solutions,predictive analytics,aaas platforms,data modeling,data engineering,cloud migration,data security,fee processing system for uspto,data warehouse,real-time data processing,data integration,workforce training,government,data optimization,custom data solutions for government,penetration testing,cybersecurity,threat hunting,information technology and services,daas platforms,data-driven decision-making,data management,ai-powered data solutions,data infrastructure,saas solutions,data literacy training,data literacy for federal employees,data analysis,custom data solutions,data pipelines,security assessment,ml models,big data systems,ai in government,b2b,consulting,services,computer systems design and related services,machine learning,data analytics,risk management,data protection,business intelligence,information technology & services,enterprise software,enterprises,computer software,computer & network security,governments,artificial intelligence,analytics}","110 C St, Quantico, Virginia, United States, 22134",0,0,"{Outlook,Google Cloud Hosting,Mobile Friendly,Google Font API,Google Maps,Remote,"""",AI}","110 C St, Quantico, Virginia, United States, 22134 Quantico Virginia United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
67,100205,4a227cd3-f90a-5523-877a-d0f93cb1e8a4,Focus Logistics Solutions,22,{logistics & supply chain},"{transportation,logistics,supply chain & storage,inventory turnover improvement,carrier relationship optimization,shipping mode selection,lean manufacturing support,logistics management,shipment coordination,carrier performance metrics,shipment tracking,freight bill post-audit,freight bill verification,supply chain efficiency,freight cost reduction,carrier performance management,cost savings,international logistics,freight expense management,cost analysis,expedited freight management,freight spend analysis,logistics reporting,freight consolidation,cost reduction strategies,logistics optimization,carrier performance tracking,logistics technology,specialized transportation,international and domestic shipping,freight rate negotiation,carrier compliance enforcement,customized logistics solutions,cost-effective transportation solutions,international freight coordination,specialized freight handling,carrier relationship management,non-asset based logistics,freight consolidation strategies,freight bill auditing,logistics consulting,freight co-loading,supply chain optimization,transportation management,freight savings guarantee,carrier sourcing,freight audit and payment,carrier negotiation,cost control,domestic logistics,logistics cost control,transportation planning,freight rate management,freight expense analysis,carrier compliance,supply chain integration,lean manufacturing logistics,inventory management support,transportation,logistics,and supply chain,supply chain cost management,carrier rate benchmarking,transportation modes,expedited shipping,b2b,consulting,services,freight transportation arrangement,inventory management,business consulting,risk management,operational efficiency,logistics & supply chain,management consulting}","5970 Wilcox Pl, Dublin, Ohio, United States, 43016-6789",10000000,0,"{GoDaddy Hosting,Apache,Mobile Friendly,"""",Remote}","5970 Wilcox Pl, Dublin, Ohio, United States, 43016-6789 Dublin Ohio United States",2025-11-08 16:28:39.229053,2025-11-08 16:28:39.229053
